transaction_id,date,description,amount,category,payment_method,month,day_of_week,is_fraud,income_type,credit_score,debt_to_income_ratio,savings_rate,financial_stress_level,cash_flow_status,emergency_fund_pkr,emergency_fund_months,subscription_services,loan_payment_pkr,investment_amount_pkr,savings_goal_met,financial_scenario,fraud_flag,financial_advice_score,monthly_income_pkr
TXN2481,2023-02-03,Petrol Station,231.39,Transport,EasyPaisa,2023-02,Friday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0005,2023-02-04,Exam Fee,8286.49,Education,JazzCash,2023-02,Saturday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0068,2023-02-04,Burns Road,1168.82,Food & Dining,Credit Card,2023-02,Saturday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0293,2023-02-05,Parking Fee,569.99,Transport,Cash,2023-02,Sunday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN2075,2023-02-05,KFC,2500.75,Food & Dining,Cash,2023-02,Sunday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN2153,2023-02-05,Amazon Prime,1851.79,Entertainment,EasyPaisa,2023-02,Sunday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN2310,2023-02-05,Careem,114.08,Transport,JazzCash,2023-02,Sunday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0043,2023-02-06,Mutual Fund,17826.18,Savings,Debit Card,2023-02,Monday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0215,2023-02-06,Amazon Prime,534.54,Entertainment,EasyPaisa,2023-02,Monday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0225,2023-02-06,Biryani House,538.51,Food & Dining,Credit Card,2023-02,Monday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1004,2023-02-06,Careem,1190.75,Transport,JazzCash,2023-02,Monday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0605,2023-02-07,Uber,208.47,Transport,Credit Card,2023-02,Tuesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1030,2023-02-07,Hardee's,936.19,Food & Dining,Debit Card,2023-02,Tuesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN2211,2023-02-08,FoodPanda Order,332.09,Food & Dining,Cash,2023-02,Wednesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0216,2023-02-09,Udemy,8729.54,Education,Credit Card,2023-02,Thursday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0217,2023-02-09,Netflix,1383.75,Entertainment,Debit Card,2023-02,Thursday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0681,2023-02-09,Doctor Visit,2091.06,Healthcare,EasyPaisa,2023-02,Thursday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN2231,2023-02-09,Daraz Entertainment,452.45,Entertainment,JazzCash,2023-02,Thursday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0012,2023-02-10,Careem,1487.03,Transport,Cash,2023-02,Friday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0093,2023-02-10,Netflix,572.4,Entertainment,Cash,2023-02,Friday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0446,2023-02-10,CNG Station,1453.63,Transport,Credit Card,2023-02,Friday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0863,2023-02-11,Metro BRT,283.95,Transport,Credit Card,2023-02,Saturday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0067,2023-02-12,Khaadi,1538.65,Shopping,EasyPaisa,2023-02,Sunday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0286,2023-02-12,SSGC Gas Bill,4215.09,Utilities,JazzCash,2023-02,Sunday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0593,2023-02-12,Donation,1166.53,Miscellaneous,EasyPaisa,2023-02,Sunday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0799,2023-02-12,Doctor Visit,1161.17,Healthcare,Credit Card,2023-02,Sunday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1274,2023-02-12,FoodPanda Order,835.48,Food & Dining,EasyPaisa,2023-02,Sunday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1330,2023-02-12,Student Biryani,1208.59,Food & Dining,JazzCash,2023-02,Sunday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1639,2023-02-12,Mutual Fund,12432.82,Savings,EasyPaisa,2023-02,Sunday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1993,2023-02-12,Petrol Station,1202.95,Transport,JazzCash,2023-02,Sunday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN2424,2023-02-12,Lab Test,1330.46,Healthcare,JazzCash,2023-02,Sunday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0864,2023-02-14,CNG Station,862.83,Transport,Debit Card,2023-02,Tuesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1604,2023-02-14,Netflix,1033.74,Entertainment,JazzCash,2023-02,Tuesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1645,2023-02-14,Amazon Prime,1491.62,Entertainment,Cash,2023-02,Tuesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0243,2023-02-15,Carrefour Grocery,585.32,Food & Dining,JazzCash,2023-02,Wednesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1696,2023-02-15,Telenor Postpaid,2729.45,Utilities,EasyPaisa,2023-02,Wednesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0749,2023-02-16,Hardee's,1750.07,Food & Dining,JazzCash,2023-02,Thursday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1113,2023-02-16,Café Latte,2734.85,Food & Dining,Credit Card,2023-02,Thursday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1467,2023-02-16,Health Supplement,5244.13,Healthcare,JazzCash,2023-02,Thursday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1679,2023-02-16,Parking Fee,380.8,Transport,JazzCash,2023-02,Thursday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1828,2023-02-16,House Rent,21016.15,Rent,Credit Card,2023-02,Thursday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN2141,2023-02-16,KFC,2352.84,Food & Dining,Credit Card,2023-02,Thursday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN2045,2023-02-17,Laundry,827.08,Miscellaneous,Credit Card,2023-02,Friday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0042,2023-02-18,Burns Road,361.56,Food & Dining,EasyPaisa,2023-02,Saturday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0158,2023-02-18,McDonald's,777.23,Food & Dining,JazzCash,2023-02,Saturday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0524,2023-02-18,Parking Fee,1323.78,Transport,JazzCash,2023-02,Saturday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1009,2023-02-18,Pharmacy,345.66,Healthcare,JazzCash,2023-02,Saturday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN2372,2023-02-18,Amazon Prime,1399.51,Entertainment,Cash,2023-02,Saturday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0736,2023-02-19,Mutual Fund,2815.7,Savings,Credit Card,2023-02,Sunday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1873,2023-02-19,Cheetay Delivery,2015.33,Food & Dining,Cash,2023-02,Sunday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN2157,2023-02-19,Carrefour Grocery,1487.78,Food & Dining,EasyPaisa,2023-02,Sunday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1132,2023-02-20,Jazz Cash Saving,16240.96,Savings,Credit Card,2023-02,Monday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1267,2023-02-20,Parking Fee,485.71,Transport,Debit Card,2023-02,Monday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN2471,2023-02-20,Metro BRT,729.19,Transport,Debit Card,2023-02,Monday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1636,2023-02-21,Netflix,1753.04,Entertainment,EasyPaisa,2023-02,Tuesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1941,2023-02-21,Parking Fee,751.94,Transport,Debit Card,2023-02,Tuesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0510,2023-02-22,Video Game,1269.1,Entertainment,Credit Card,2023-02,Wednesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1172,2023-02-22,Netflix,291.61,Entertainment,JazzCash,2023-02,Wednesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1192,2023-02-22,KFC,604.62,Food & Dining,JazzCash,2023-02,Wednesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1847,2023-02-22,Amazon Prime,1089.4,Entertainment,Credit Card,2023-02,Wednesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0591,2023-02-23,Jazz Internet,2152.87,Utilities,Cash,2023-02,Thursday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1234,2023-02-23,FoodPanda Order,1598.67,Food & Dining,Cash,2023-02,Thursday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0163,2023-02-24,Careem Bike,1337.05,Transport,Debit Card,2023-02,Friday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN2089,2023-02-24,Exam Fee,3326.5,Education,EasyPaisa,2023-02,Friday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN2392,2023-02-24,YouTube Premium,809.4,Entertainment,EasyPaisa,2023-02,Friday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0905,2023-02-25,Carrefour Grocery,1665.81,Food & Dining,EasyPaisa,2023-02,Saturday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1618,2023-02-25,Monthly Rent,20865.42,Rent,EasyPaisa,2023-02,Saturday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1397,2023-02-26,Stationery,4801.48,Education,Credit Card,2023-02,Sunday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1630,2023-02-26,Bykea,681.95,Transport,EasyPaisa,2023-02,Sunday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN2359,2023-02-26,Biryani House,1103.17,Food & Dining,Credit Card,2023-02,Sunday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0085,2023-02-27,Water Bill,4048.55,Utilities,Cash,2023-02,Monday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1824,2023-02-27,Apartment Rent,26560.51,Rent,Debit Card,2023-02,Monday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0586,2023-02-28,Netflix,1340.42,Entertainment,Debit Card,2023-02,Tuesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN2469,2023-02-28,Clothing Store,4323.7,Shopping,EasyPaisa,2023-02,Tuesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1391,2023-03-01,Daraz,8156.93,Shopping,Cash,2023-03,Wednesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1668,2023-03-01,Lab Test,5514.63,Healthcare,Credit Card,2023-03,Wednesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1862,2023-03-01,Student Biryani,1584.96,Food & Dining,EasyPaisa,2023-03,Wednesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN2465,2023-03-01,Telenor Postpaid,2544.52,Utilities,EasyPaisa,2023-03,Wednesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1838,2023-03-02,Biryani House,1519.78,Food & Dining,Debit Card,2023-03,Thursday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1726,2023-03-03,Doctor Visit,6726.28,Healthcare,JazzCash,2023-03,Friday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN2371,2023-03-04,Cheetay Delivery,1373.79,Food & Dining,Credit Card,2023-03,Saturday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0332,2023-03-06,Burns Road,1399.21,Food & Dining,EasyPaisa,2023-03,Monday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0428,2023-03-06,Exam Fee,899.24,Education,JazzCash,2023-03,Monday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0566,2023-03-06,House Rent,14642.26,Rent,Cash,2023-03,Monday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0910,2023-03-06,Health Supplement,5859.75,Healthcare,Debit Card,2023-03,Monday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1832,2023-03-06,Carrefour Grocery,381.08,Food & Dining,Credit Card,2023-03,Monday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0486,2023-03-07,Coursera,1414.98,Education,JazzCash,2023-03,Tuesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1906,2023-03-07,Jazz Internet,552.19,Utilities,EasyPaisa,2023-03,Tuesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1516,2023-03-08,Metro BRT,1641.9,Transport,Cash,2023-03,Wednesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN2327,2023-03-08,KESC Electricity Bill,4530.47,Utilities,JazzCash,2023-03,Wednesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0841,2023-03-09,Cinema Ticket,441.46,Entertainment,Credit Card,2023-03,Thursday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0575,2023-03-10,Telenor Postpaid,1007.79,Utilities,Credit Card,2023-03,Friday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0595,2023-03-10,Cheetay Delivery,537.42,Food & Dining,EasyPaisa,2023-03,Friday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN2003,2023-03-10,SSGC Gas Bill,917.82,Utilities,Credit Card,2023-03,Friday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN2410,2023-03-10,SSGC Gas Bill,3804.97,Utilities,Debit Card,2023-03,Friday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0083,2023-03-11,Video Game,1653.23,Entertainment,Debit Card,2023-03,Saturday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0645,2023-03-11,Bykea,837.31,Transport,JazzCash,2023-03,Saturday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0718,2023-03-11,Imtiaz Superstore,2988.98,Food & Dining,JazzCash,2023-03,Saturday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1484,2023-03-11,Mutual Fund,11426.67,Savings,Debit Card,2023-03,Saturday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1491,2023-03-11,Shoe Store,8353.35,Shopping,Cash,2023-03,Saturday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN2472,2023-03-11,Netflix,2039.49,Entertainment,Debit Card,2023-03,Saturday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0954,2023-03-12,Petrol Station,1008.56,Transport,Debit Card,2023-03,Sunday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1115,2023-03-12,Sana Safinaz,1513.21,Shopping,EasyPaisa,2023-03,Sunday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1273,2023-03-12,University Fee,2687.27,Education,Credit Card,2023-03,Sunday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1536,2023-03-12,Doctor Visit,5360.21,Healthcare,Debit Card,2023-03,Sunday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0700,2023-03-13,Concert Ticket,2255.4,Entertainment,Credit Card,2023-03,Monday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1480,2023-03-13,Chase Up,1074.31,Shopping,Credit Card,2023-03,Monday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1593,2023-03-13,Chase Up,5485.6,Shopping,Debit Card,2023-03,Monday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0114,2023-03-14,Video Game,314.86,Entertainment,Debit Card,2023-03,Tuesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0304,2023-03-14,Bank Transfer – Savings,7541.96,Savings,JazzCash,2023-03,Tuesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1382,2023-03-14,Postage,1309.52,Miscellaneous,Credit Card,2023-03,Tuesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1999,2023-03-14,Cinema Ticket,152.64,Entertainment,Cash,2023-03,Tuesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0537,2023-03-15,Student Biryani,2654.13,Food & Dining,Credit Card,2023-03,Wednesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0654,2023-03-15,Nayatel Internet,1321.95,Utilities,Debit Card,2023-03,Wednesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1549,2023-03-15,Netflix,522.98,Entertainment,JazzCash,2023-03,Wednesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN2224,2023-03-15,Prize Bond,3190.89,Savings,Cash,2023-03,Wednesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN2367,2023-03-15,Monthly Rent,33824.93,Rent,JazzCash,2023-03,Wednesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0127,2023-03-16,Netflix,2196.96,Entertainment,Debit Card,2023-03,Thursday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0155,2023-03-16,Spotify,2109.73,Entertainment,Debit Card,2023-03,Thursday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0658,2023-03-16,Hardee's,768.97,Food & Dining,Debit Card,2023-03,Thursday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN2275,2023-03-16,Coursera,3146.23,Education,Credit Card,2023-03,Thursday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0059,2023-03-17,Telenor Postpaid,3145.39,Utilities,Cash,2023-03,Friday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1143,2023-03-17,Carrefour Grocery,2608.26,Food & Dining,EasyPaisa,2023-03,Friday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1371,2023-03-17,SSGC Gas Bill,2585.45,Utilities,Debit Card,2023-03,Friday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN2464,2023-03-17,Daraz Entertainment,731.8,Entertainment,Credit Card,2023-03,Friday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0647,2023-03-18,Nayatel Internet,5347.95,Utilities,Cash,2023-03,Saturday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1327,2023-03-18,SSGC Gas Bill,2393.92,Utilities,EasyPaisa,2023-03,Saturday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1548,2023-03-18,Carrefour Grocery,1700.19,Food & Dining,Credit Card,2023-03,Saturday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1922,2023-03-18,Mutual Fund,12562.84,Savings,JazzCash,2023-03,Saturday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0952,2023-03-19,Stationery,6516.17,Education,EasyPaisa,2023-03,Sunday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1178,2023-03-19,Hardee's,1957.51,Food & Dining,EasyPaisa,2023-03,Sunday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
